Item No,Availability,Item Title,Item Price,Item Images,Product Details,Item URL
7092988,Available,"Starbucks by Nespresso Espresso Roast Capsules, 60-count",32.99,"https://cdn.bfldr.com/U447IH35/as/qhg8th9qnvh5h86p7j6vwpf/7092988-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/c8j7pg8h4rmptn3z6kh3px/7092988-847__6?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/k56zgpgqfr6s88mnn3s9485r/7092988-847__5?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/sh33ks8hhwc3tvkbw7v8csx/7092988-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/6k5xgrf4njk4vjntw6qgsqg7/7092988-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/h9sq82pm5rcqh8g38s6ftx/7092988-847__2?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.               The same high-quality Starbucks coffee that you know and love is now made by Nespresso for you to enjoy at home. Moreover, these capsules are made from aluminum for 100% recyclability and guaranteed coffee freshness. Every Espresso beverage we handcraft for you started right here. The quest began in 1975 with a search for the perfect melding of beans and roast. Savor this favorite Starbucks by Nespresso Espresso Roast. Included: Each package contains 6 box sleeves of 10 Starbucks by Nespresso Espresso Roast Capsules to make up to 60 cups. Product Features: Intensity Level: 11 Tasting Notes: Molasses and Caramelized sugar 100% Arabica Roast & Ground coffee A recipe for caramelly sweetness – so right it’s never been changed. These espresso capsules brew from 0.85, 1.35, 3.7 ounces. Pop in the Nespresso capsule and select the espresso, ristretto or lungo brew size More Info: Committed to 100% Ethical coffee sourcing in partnership with Conservation International O, please visit www.starbucks.com/social-impact For information on recycling please visit www.starbucksathome.com Developed with Nespresso to work perfectly with Nespresso Original Line machines: Essenza Mini, Pixie, CitiZ, Expert, Lattissima, KitchenAid, Creatista NESPRESSO is a registered trademark of Société des Produits Nestlé S.A.  ",https://www.costco.com/.product.7092988.html
1799895,Available,Madesmart 3-piece Kitchen Drawer Organization Set,34.99,"https://cdn.bfldr.com/U447IH35/as/k4qfgtn8cht76979gccr948b/1799895-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/2gqzs8wghw8t43kr88msv9s/1799895-847__10?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/bgchkxtz4mr3k7kjf75cv94q/1799895-847__11?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/h98mcr7ktrsff7k8t6p7ppb/1799895-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/p3rq54vgjnrwb8n6xs6fhm/1799895-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/hsh4m8tn77qvcmbq6bfv8sj6/1799895-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/nn5c6nrp3h3r5xwvp34tkkkb/1799895-847__5?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/gv8cn8535mnm6g4rkxn8m4/1799895-847__6?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/g5w5x7b9tcrv8z799tc8wjtj/1799895-847__7?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/ksq97hjg3frb4xwvqfxb99/1799895-847__8?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/f3nb8p7mqz2jmb5xmwm54txc/1799895-847__9?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              The Madesmart 3-piece Kitchen Drawer Organization Set offers a practical solution to keep silverware, utensils, and gadgets both visible and organized. These trays feature soft-grip lining and non-slip feet to keep your items neatly in place while ensuring that the organizer won’t move around as you open and close the drawer. Spacious to offer plenty of room for silverware, kitchen utensils, and miscellaneous kitchen items.   Includes :  (1) Silverware Tray  (1) Utensil Tray  (1) Gadget Tray    Dimensions :  Silverware Tray: 15.69""L x13""W x1.88""H  Utensil Tray: 15.75""L x12.88""W x1.88""H  Gadget Tray: 15.75""L x13""W x1.88""H    Made In : China   For product related questions please contact Madesmart at info@madesmart.com   ",https://www.costco.com/.product.1799895.html
1758107,Not Available,,,,,https://www.costco.com/.product.1758107.html
1217456,Available,ProKeeper 4-piece Fresh Produce Keeper Set,16.97,"https://cdn.bfldr.com/U447IH35/as/4c4hhcs329m8hc7zxx8srm8s/1217456-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/t5p8v86qwnp6rm3cf4j7fgn/1217456-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/krptbgqhbbfxgm267r7hjfqx/1217456-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/cspz4qnhm874qb9c283jkc4k/1217456-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/t7cg9wc3kx6vgqx7srqhr6/1217456-847__5?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Keep your produce fresh for extended lengths of time with this 4 piece set from Progressive. Includes 3 different sizes to meet your needs from the smallest berry to the largest lettuce head. Each container is designed with a bottom tray (to hold water) as well as a flow-through air vent system. Simply follow the directions engraved into the lid for each specific type of produce to maximize the freshness! Each container is also designed with a built-in colander function to quickly rinse off your fruit and vegetables with no mess. The containers are stackable and modular as well to minimize the amount of space needed in the fridge.   Includes​:   1- 22.4-cup Large container with lid and drip-catch base  1- 11.6-cup Medium container with lid and drip-catch base  2- 4.4- cup Small containers with lids and drip-catch bases     Features:   Bottom Tray For Water  ABS, Polypropylene & Silicone  Modular   Made In China   ",https://www.costco.com/.product.1217456.html
3163384,Not Available,,,,,https://www.costco.com/.product.3163384.html
9993333,Not Available,,,,,https://www.costco.com/.product.9993333.html
1844437,Available,"Bentgo Fresh Lunch Box Containers, 2-pack",23.99,"https://cdn.bfldr.com/U447IH35/as/jtcb8fmthp8bs3hmmtwnxchr/4000288765-847_purple_1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/qsq73mxrfkfxjjk6tv66b8j/4000288765-847_purple_2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/s3r5sn55vr8ctmhc8htjcc5q/4000288765-847_purple_3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/t4m82rsw67m4ts35gprj2b/4000288765-847_purple_4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/nmm9s53r26k69bxvxj2749fp/4000288765-847_purple_5?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Item may be available at your local warehouse for a lower, non-delivered price.  Innovative and stylish, Bentgo Fresh is a bento-themed lunch box that is ideal for all ages to transport a variety of food in a single compact container. The outer shell is airtight and durable, secured with locking clips to seal in freshness and prevent food from shifting while closed. The removable inner tray is microwave safe and sports 3 separate compartments, or 4 with the largest compartment featuring a removable divider. Eating healthy, fresh meals is easy with Bentgo Fresh Lunch Box Containers.   Includes:   (2) Outer Shell  (2) Inner Tray w/ Removable Divider    Features: Container Dimensions: 9.2in x 7in x 2.4in | 4.9 cups Large Compartment: 5.6in x 5.1in | 3.3 cups Medium Compartment A: 3.1in x 2.9in | 1 cup Small Compartment B: 2.9in x 2.1in | ⅓ cup   Made In: China   For product related questions please contact Bentgo at 657-275-3738  Note: The digital images we display have the most accurate color possible. However, due to differences in computer monitors, there may be variations in color between the actual product and your screen.    ",https://www.costco.com/.product.1844437.html
1844434,Available,"Bentgo Fresh Lunch Box Containers, 2-pack",Not Found,"https://cdn.bfldr.com/U447IH35/as/g7b7m668qg8pps7hx3cqcj/4000288765-847_blue_1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/86kxbs2j6qw8pm2wpzs6g7/4000288765-847_blue_2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/vm258shrn69bz9zrrnq599/4000288765-847_blue_3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/xh29n6v3rj5f569hg8866pm3/4000288765-847_blue_4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/pwwqn7rqwbtjpnpq254x74gz/4000288765-847_blue_5?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Item may be available at your local warehouse for a lower, non-delivered price.  Innovative and stylish, Bentgo Fresh is a bento-themed lunch box that is ideal for all ages to transport a variety of food in a single compact container. The outer shell is airtight and durable, secured with locking clips to seal in freshness and prevent food from shifting while closed. The removable inner tray is microwave safe and sports 3 separate compartments, or 4 with the largest compartment featuring a removable divider. Eating healthy, fresh meals is easy with Bentgo Fresh Lunch Box Containers.   Includes:   (2) Outer Shell  (2) Inner Tray w/ Removable Divider    Features: Container Dimensions: 9.2in x 7in x 2.4in | 4.9 cups Large Compartment: 5.6in x 5.1in | 3.3 cups Medium Compartment A: 3.1in x 2.9in | 1 cup Small Compartment B: 2.9in x 2.1in | ⅓ cup   Made In: China   For product related questions please contact Bentgo at 657-275-3738  Note: The digital images we display have the most accurate color possible. However, due to differences in computer monitors, there may be variations in color between the actual product and your screen.    ",https://www.costco.com/.product.1844434.html
1744987,Not Available,,,,,https://www.costco.com/.product.1744987.html
1860036,Available,"ThermoFlask 20oz Insulated Food Jar, 2-pack",27.99,"https://cdn.bfldr.com/U447IH35/as/6jj5rp6h6vc2pc32vmfg3/4000296925-847_pink_1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/2xns3r89j4h576tzxv847rkm/4000296925-847_pink_2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/25cwhccb4j94rnwr546634t/4000296925-847_pink_3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/npnbfgsptmj3b9mzhgqzpw4p/4000296925-847_pink_4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/6nthmktkp7jbkw7tqnxfg6w/4000296925-847_pink_5?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/g5mtwvhg2kfhzvcqfqb85qn/4000296925-847_pink_6?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/2q93f636qzrh9spjk7qk3hq/4000296925-847_pink_7?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/f8n9zg8gq33kqg88rqnbht4/4000296925-847_pink_8?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Item may be available at your local warehouse for a lower, non-delivered price.  The 20oz ThermoFlask Food Jar keeps food hot for 12 hours or cold for 24 with Temp-Lock™ technology. Perfect for everything from packing a warm lunch to keeping fruit cool and fresh during outdoor activities, it’s an essential upgrade from conventional food storage. The lid of the jar screws on to form a leak-proof seal so it’s lunch box safe, and boasts an easy grip handle, making it convenient to take anywhere. The silicone base ensures no slipping and is gentle on surfaces plus our jars are dishwasher safe and BPA-free.   Includes: (2) 20oz/591mL ThermoFlask® Insulated Food Jars   Features:   Holds 20oz of food  Durable powder coat finish  Double wall vacuum insulated  Food grade 18/8 stainless steel for pure taste and no flavor transfer  Built-in non-slip silicone base  Dishwasher safe  BPA-free  Limited Lifetime Warranty    Made In: China   For product related questions please contact Takeya USA at 714-374-9900 or customerservice@takeyausa.com   ",https://www.costco.com/.product.1860036.html
1630818,Not Available,,,,,https://www.costco.com/.product.1630818.html
1630837,Not Available,,,,,https://www.costco.com/.product.1630837.html
1760836,Not Available,,,,,https://www.costco.com/.product.1760836.html
1825114,Not Available,,,,,https://www.costco.com/.product.1825114.html
1774565,Not Available,,,,,https://www.costco.com/.product.1774565.html
1759341,Available,"Le Parfait Super Canning Jars, Set of 4",19.99,"https://cdn.bfldr.com/U447IH35/as/kkq4thjkkr6hknskqpv5nc2x/1759341-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/vcpn8mp95fczhx6mq8mhjkb3/1759341-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/xfwv54m9wfv8jfp49gjvhc/1759341-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/ghx3jbz4b87wgmvf7k3stpj/1759341-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/7nc34qxsx4xh7k39gx7n5b/1759341-847__5?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/twhzsz5m5fv3sfjbqnn4frgk/1759341-847__6?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/gq5tcr7fpg48jcbzvpgrpb4r/1759341-847__7?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/4tphrgn9w43497chx36njjnx/1759341-847__8?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Item may be available at your local warehouse for a lower, non-delivered price.  Discover the ultimate in food preservation with this Set of 4 Super Canning Jars from Le Parfait, a brand recognized worldwide since 1930 by award-winning chefs for durability and versatility. These premium-quality glass jars, featuring airtight rubber seals and stainless-steel wire clamps, are perfect for preserving your favorite foods with optimal freshness. Ideal for canning, fermenting, and storing dry goods, Le Parfait Super Canning Jars combine elegance and practicality to keep your pantry organized and your meals delicious. Invest in a sustainable and stylish storage solution that enhances both your kitchen aesthetics and healthy lifestyle.   Includes:   (1) 48 fl oz capacity Super Jar  (1) 32 fl oz capacity Super Jar  (2) 16 fl oz capacity Super Jars  (8) 85mm rubber seals    Features:   Safe for water-bath and pressure canning  Reusable and 100% recyclable glass  Stackable organization  Embossed logo on bodies  Versatile use for canning, fermenting and storage    Made in: France   For product related questions please contact Le Parfait America at 844-LEPARFAIT (844-537-2732) or info@leparfait.us   ",https://www.costco.com/.product.1759341.html
1806119,Available,Nordic Ware Naturals 3-Piece Baking Sheet Set With Lid,33.99,"https://cdn.bfldr.com/U447IH35/as/c9jgs8tgts8r6rq45bq6fbg/4000260297-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/qcpzpjzqtfvg69w9r5ghsk5/4000260297-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/sv4h9w4rctzbcvfpxtnxvr/4000260297-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/hkx6kp676pt9vbpvcv3wfm5m/4000260297-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/7t3f5sht3c4sfgr8vhznzg6/4000260297-847__5?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/bnnfns89strk4nsjsrjj3c7v/4000260297-847__7?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/5gtgpqjwbqg54gmr7fnf9z/4000260297-847__8?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/hrxhfr6s2s2sgpgpwjf5p48/4000260297-847__2?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.                Designated Chemical Disclosure    <div id=""Cal-Chem-Disclosure-container"" style=""font-size: 1rem; color: #333""> <div data-bi-placement=""CalChemDisclosure_Popover_Data"">Certain states require the disclosure of designated chemicals intentionally added to certain products. Below is information about the designated chemicals in this product. <br/> <table class=""table"" style=""margin-top: 15px""> <tbody> <tr style=""text-align: left""><th style=""border: solid #cccccc 1px; padding: 5px"">State</th> <th style=""border: solid #cccccc 1px; padding: 5px"">Designated Chemical(s)</th> <th style=""border: solid #cccccc 1px; padding: 5px"">Further Information</th></tr>

<tr style=""text-align: left"">
<td style=""border: solid #cccccc 1px; padding: 5px"">CA</td>
<td style=""border: solid #cccccc 1px; padding: 5px"">aluminum</td>
<td style=""border: solid #cccccc 1px; padding: 5px""><p><a href=""https://biomonitoring.ca.gov/chemicals/priority-chemicals"">CECBP - Priority Chemicals</a></p></td></tr>

</tbody></table></div></div> function CalChemDisclosureModal(){COSTCO.dialog.createExtDialogBox({title: ""Designated Chemical Disclosure"", body: COSTCO.util.tmpl(""CalChemDisclosure_Modal_Data"",{})}); COSTCO.dialog.returnFocusOnCallerElement(event.target);} Item may be available in your local warehouse, prices may vary.  This versatile baking set offers best-in-class baking performance with the flexibility to store and transport foods while keeping them fresh. The extra tall sides of the High Sided Half Sheet allow for double and triple batches of brownies, bars and sheet cakes while helping to keep foods contained when preparing savory sheet pan meals or roasting vegetables. It’s ideal as a holiday roasting pan for turkey too. The classic half sheet is a kitchen staple for ingredient prep, baking and serving. A see-through lid is included and fits over the rim of both pans for storage of baked goods. Nordic Ware Naturals® sheet pans are made of pure uncoated aluminum which conducts heat rapidly and evenly for beautifully browned foods no matter what you bake, sweet or savory. Aluminum will never rust, and encapsulated steel rims prevent warping of pans when they are placed into a hot oven. The pans and lid nest together for compact storage. Once you use them, you’ll understand why uncoated natural sheet pans are an indispensable classic in both professional and home kitchens alike. Proudly American-made by Nordic Ware, a family-owned business since 1946.   Includes:   High Sided Half Sheet (18” x 13” x 2”)  Half Sheet (18” x 13” x 1”)  Universal Lid (18.3” x 13.1” x 1.5”)    Features:   Pans and lid are proudly made in USA  May be used with parchment paper for easy cleanup  Aluminum will never rust  Made to last for a lifetime of baking  Both pans nest inside of each other for space-saving storage    Made in: 100% Made in USA   For product related questions please contact Nordic Ware at 1-877-466-7342 or info@nordicware.com   Note: The digital images we display have the most accurate color possible. However, due to differences in computer monitors, there may be variations in color between the actual product and your screen.   ",https://www.costco.com/.product.1806119.html
4163384,Not Available,,,,,https://www.costco.com/.product.4163384.html
1630838,Not Available,,,,,https://www.costco.com/.product.1630838.html
1338371,Not Available,,,,,https://www.costco.com/.product.1338371.html
800166,Available,"Tramontina Professional 12"" Restaurant Fry Pan, Nonstick Aluminum",Not Found,"https://cdn.bfldr.com/U447IH35/as/v7rthn2kc4brrbtmbz65j7j/800166-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/4t3qkv2kjbxmxgkgcs84m/800166-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/gfqgpr26sn3f44p3r9fh3bb/800166-847__3?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.                 Designated Chemical Disclosure   <div id=""Cal-Chem-Disclosure-container"" style=""font-size: 1rem; color: #333""> <div data-bi-placement=""CalChemDisclosure_Popover_Data"">Certain states require the disclosure of designated chemicals intentionally added to certain products. Below is information about the designated chemicals in this product. <br/> <table class=""table"" style=""margin-top: 15px""> <tbody> <tr style=""text-align: left""><th style=""border: solid #cccccc 1px; padding: 5px"">State</th> <th style=""border: solid #cccccc 1px; padding: 5px"">Designated Chemical(s)</th> <th style=""border: solid #cccccc 1px; padding: 5px"">Further Information</th></tr>

<tr style=""text-align: left"">
<td style=""border: solid #cccccc 1px; padding: 5px"">CA</td>
<td style=""border: solid #cccccc 1px; padding: 5px"">Aluminum (CAS # 7429-90-5), <br/>Chromium Compounds (CAS # 7440-47-3), <br/>Nickel and Nickel compounds (CAS #7440-02-0), <br/>Manganese and manganese compounds (CAS #7439-96-5), <br/>Phosphorus (CAS # 7723-14-0), <br/>Iron (CAS # 7439-89-6), <br/>PFAS</td>
<td style=""border: solid #cccccc 1px; padding: 5px""><p><a href=""https://wwwn.cdc.gov/TSP/substances/ToxOrganListing.aspx?toxid=18"">CDC.gov, Neurological Effects</a></p><p><a href=""https://www.waterboards.ca.gov/drinking_water/certlic/drinkingwater/Lawbook.html"">CA.gov, Drinking Water Laws</a></p><p><a href=""https://www.waterboards.ca.gov/drinking_water/certlic/drinkingwater/NotificationLevels.html"">CA.gov, Water Notification Levels</a></p><p><a href=""https://ww2.arb.ca.gov/resources/documents/carb-identified-toxic-air-contaminants"">CARB Toxic Air Contaminants</a></p><p><a href=""https://www.cdc.gov/exposurereport/index.html"">CDC.gov, Environmental Chemicals</a></p><p><a href=""https://www.ecfr.gov/current/title-40/chapter-I/subchapter-D/part-131/subpart-D/section-131.38"">ECFR.gov</a></p><p><a href=""https://www.waterboards.ca.gov/water_issues/programs/water_quality_assessment/2020_2022_integrated_report.html"">CA.gov, Water Quality Report</a></p><p><a href=""https://oehha.ca.gov/air/general-info/oehha-acute-8-hour-and-chronic-reference-exposure-level-rel-summary"">CA.gov, OEHHA Report</a></p><p><a href=""https://monographs.iarc.who.int/agents-classified-by-the-iarc/"">WHO.int, Carcinogenic Hazards</a></p><p><a href=""https://oehha.ca.gov/proposition-65/proposition-65-list"">CA.gov, Prop 65</a></p><p><a href=""https://ntp.niehs.nih.gov/whatwestudy/assessments/cancer/roc"">NIH.gov, Carcinogens Report</a></p><p><a href=""https://cfpub.epa.gov/ncea/iris/search/index.cfm"">EPA.gov</a></p><p><a href=""https://www.biomonitoring.ca.gov/chemicals/priority-chemicals"">CA.gov, Priority Chemicals</a></p></td></tr>
<tr style=""text-align: left"">
<td style=""border: solid #cccccc 1px; padding: 5px"">CO</td>
<td style=""border: solid #cccccc 1px; padding: 5px"">PFAS</td>
<td style=""border: solid #cccccc 1px; padding: 5px""><p>Intentionally added PFAS chemicals present in our cookware products are added to give these products nonstick properties, increased wear resistance, and increased corrosion and chemical resistance.</p></td></tr>

</tbody></table></div></div> function CalChemDisclosureModal(){COSTCO.dialog.createExtDialogBox({title: ""Designated Chemical Disclosure"", body: COSTCO.util.tmpl(""CalChemDisclosure_Modal_Data"",{})}); COSTCO.dialog.returnFocusOnCallerElement(event.target);}   Professional 12"" Restaurant Fry Pan Nonstick Aluminum More Information: Compatible with gas, electric and ceramic glass cooktops Oven-safe up to 350 degrees Dishwasher-safe Removable red silicone grip Heavy-gauge aluminum alloy NSF certified PFOA-Free reinforced nonstick coating Cast stainless steel handle with three solid alloy rivets   ",https://www.costco.com/.product.800166.html
1630865,Not Available,,,,,https://www.costco.com/.product.1630865.html
1298037,Available,Snapware 38-piece Plastic Food Storage Set,Not Found,"https://cdn.bfldr.com/U447IH35/as/43bwk5kxr9c8h667r98xw62f/1298037-847__4?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/vm9qmchwtsxgxr378kmkm8b/1298037-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/cm27kvkgjv7583scqqqmb2c/1298037-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/743jpbhbgm684pfnb58xb7k/1298037-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/khhr4fjt9whp9tbwwpqrn8r8/1298037-847__5?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Limit 5 per member.   Keep leftovers and other food fresh. Easy open-and-close lids have four tabs for an airtight and leak-proof seal. This 38-piece Snapware® set has seven sizes, so you can always find just what you need, and when you're not using them, they stack compactly to save space.   Includes:   (4) Round 1.2-cup container with lid  (3) Round 2-cup container with lid  (2) Round 4-cup container with lid  (4) Rectangle 3-cup container with lid  (2) Rectangle 5-cup container with lid  (2) Rectangle 8.5-cup container with lid  (2) Square 5.5-cup container with lid       Features:   Easy stack containers  Top-rack dishwasher safe  Freezer safe  Microwave safe       For product related questions please contact Corelle Brands LLC at 1-800-999-3436   ",https://www.costco.com/.product.1298037.html
1637389,Not Available,,,,,https://www.costco.com/.product.1637389.html
1753505,Not Available,,,,,https://www.costco.com/.product.1753505.html
1759337,Available,2.9 Gallon Acrylic Drink Dispenser,28.99,"https://cdn.bfldr.com/U447IH35/as/gq6pqtjwxt6qj9xnj3pcvr7/1759337-847__2?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/pkx6tcb9vxqcpvftcj37qnb8/1759337-847__3?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/gf459v23m66r2rgr87vvhc/1759337-847__1?auto=webp&amp;format=jpg, https://cdn.bfldr.com/U447IH35/as/473g97h9mtjg5mj9k7rqrrb/1759337-847__4?auto=webp&amp;format=jpg","  Product Details   Costco Business Delivery can only accept orders for this item from retailers holding a Costco Business membership with a valid tobacco resale license on file. Tobacco products cannot be returned to Costco Business Delivery or any Costco warehouse. This is an exception to Costco's return policy.              Perfect for entertaining large gatherings, this drink dispenser is designed in durable and lightweight MS plastic, and captures crystal clarity of real glass. Designed with bubbles for an extra pop of flare, and a base that can double as a serving bowl. Serving both style and functionality, this dispenser is sure to be your go-to for many big events to come.   Includes: Dispenser with removable lid and base   Features:   9.3"" L x 9.3"" W x 18.8"" H  Dishwasher safe; Hand wash recommended  Base converts into serve bowl    Made in: China   Dimensions: 9.3"" L x 9.3"" W x 18.8"" H   For product related questions please contact Tarhong at sales@tarhongusa.com   ",https://www.costco.com/.product.1759337.html
1759363,Not Available,,,,,https://www.costco.com/.product.1759363.html
1655931,Not Available,,,,,https://www.costco.com/.product.1655931.html
